Wafer_ID,Lot_Num,Wafer_Num,Date,Ox_Chamber,Ox_Type,Ox_Temp,Ox_ppm,Ox_Pressure,Ox_Time,Ox_Thickness,photo_soft_Chamber,resist_uniformity,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1_rpm,spin2_rpm,spin3_rpm,PR_amount,temp_softbake,time_softbake,litho_Chamber,CD,UV_type,Resolution,Energy_Exposure,Etching_Chamber,Etch_Drop_10_20,Etch_Drop_20_30,Etch_Drop_30_40,Etch_Total_Drop,Temp_Etching,Source_Power,Selectivity,Ion_Chamber,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,Ion_Energy,Ion_Temp,Furnace_Temp,RTA_Temp,Target,Error_type
NOLSM32522900,8,7,2025-04-23,3,dry,1173.7,34.25,0.06,64,697.39,2,1.31,13.123,15.242,19.915,197.795,90.07,498.608,4036.764,4998.055,5.028,90.52,30.106,2,51.489,I,493.964,110.45,2,2039.0,2222.0,975.0,5236.0,72.595,51.869,1.131,2,7390000000000000.0,7.22e+16,8.49e+17,3e+17,6e+17,32162.176,102.083,898,156,147,none
NOLSM32522901,8,8,2025-04-23,3,wet,1124.67,34.49,0.2,100,716.27,2,1.004,17.17,14.987,20.024,198.14,90.098,505.014,3911.377,5054.021,5.172,90.481,29.898,3,62.45,I,516.171,107.995,1,2062.0,2291.0,836.0,5189.0,70.199,51.016,1.119,1,1.27e+16,7620000000000000.0,6.7e+17,2.98e+17,6e+17,32340.021,104.718,899,155,78,none
NOLSM32522902,8,9,2025-04-23,3,dry,1034.28,38.53,0.18,109,718.8,3,1.376,13.091,15.056,20.111,201.683,89.899,500.092,4000.689,5066.993,5.111,91.65,29.957,1,25.322,G,501.541,109.501,1,2074.0,2162.0,1009.0,5245.0,72.015,50.807,1.098,1,8430000000000000.0,6.96e+16,4.74e+17,2.99e+17,6e+17,31741.909,105.396,904,157,128,none
NOLSM32522903,8,10,2025-04-23,3,dry,1087.19,30.24,0.23,163,711.04,3,1.001,17.927,15.017,20.04,201.66,89.95,496.132,4024.967,5121.446,5.267,93.744,29.943,2,41.369,H,523.466,104.745,2,2065.0,2276.0,1066.0,5407.0,71.732,50.781,0.905,2,1.18e+16,3.5e+16,4.35e+17,3e+17,6e+17,31722.521,104.338,907,155,96,none
NOLSM32522904,8,11,2025-04-23,3,dry,1213.81,33.48,0.24,138,707.99,3,0.878,16.723,15.059,19.751,203.827,90.07,499.688,4048.724,5065.631,5.104,91.08,30.007,3,44.372,H,534.514,109.286,3,2050.0,2090.0,1221.0,5361.0,71.286,51.285,0.95,3,1.77e+16,1.21e+17,5.48e+17,3.01e+17,6e+17,32069.291,104.466,877,156,107,none
NOLSM32522905,8,12,2025-04-23,1,dry,1066.15,27.52,0.3,78,684.27,1,2.201,15.826,15.106,20.035,200.448,90.163,497.681,4139.677,4966.94,5.241,91.904,30.047,1,54.683,G,539.978,106.405,3,2053.0,2045.0,1232.0,5330.0,71.655,51.307,0.849,3,1.32e+16,1.29e+17,1.04e+18,3e+17,6e+17,32157.303,101.012,919,149,92,none
NOLSM32522906,8,13,2025-04-23,1,dry,1139.77,38.16,0.13,124,710.59,1,1.533,14.888,15.042,20.099,200.921,89.95,502.552,3999.67,5030.57,5.027,90.409,29.99,2,39.084,G,546.985,107.434,2,2033.0,2231.0,1013.0,5277.0,70.347,51.109,0.853,2,9530000000000000.0,8.84e+16,4.29e+17,2.99e+17,6e+17,31335.427,104.152,906,154,113,none
NOLSM32522907,8,14,2025-04-23,1,dry,948.6,29.77,0.09,44,705.91,1,1.687,16.212,14.993,20.082,198.645,90.082,503.033,4048.753,4937.911,4.932,92.113,30.036,3,50.866,I,517.835,107.642,1,2032.0,2220.0,1050.0,5302.0,71.324,52.49,1.003,1,1.13e+16,2.72e+17,6.65e+17,2.99e+17,6e+17,30860.303,104.6,904,154,192,none
NOLSM32522908,8,15,2025-04-23,1,wet,1123.2,35.59,0.1,79,708.32,2,1.428,17.637,15.001,19.951,200.977,89.989,501.588,4054.898,5050.969,5.057,94.217,30.007,1,40.861,G,521.554,108.066,1,2083.0,2135.0,1204.0,5422.0,71.203,51.218,1.035,1,1.91e+16,1.09e+17,1.32e+17,3.03e+17,6e+17,31055.843,103.57,890,154,73,none
NOLSM32522909,8,16,2025-04-23,1,dry,1058.61,39.15,0.22,110,691.01,2,0.977,14.347,15.008,19.98,203.158,89.812,500.279,4058.55,4985.564,5.143,93.323,30.092,3,54.494,H,524.329,107.659,3,2051.0,2325.0,1028.0,5404.0,70.535,50.524,1.121,3,1.36e+16,5.26e+16,3.97e+17,3.01e+17,6e+17,32209.728,104.329,897,152,97,none
NOLSM32522910,8,17,2025-04-23,1,dry,1115.82,25.6,0.12,82,716.76,3,1.625,12.459,15.087,19.868,196.599,90.002,501.577,4063.077,5063.132,5.026,92.417,30.051,1,44.98,G,536.555,108.192,3,2026.0,2259.0,1179.0,5464.0,71.586,51.039,1.033,3,8380000000000000.0,1.43e+17,9.45e+17,3e+17,6e+17,31158.184,105.504,892,158,128,none
NOLSM32522911,8,18,2025-04-23,1,wet,1097.63,34.38,0.23,111,709.58,3,0.718,19.064,15.107,20.074,200.973,90.127,504.046,4076.247,5036.375,4.978,90.154,29.887,2,46.249,I,518.753,105.877,2,2064.0,2215.0,1158.0,5437.0,69.204,51.667,0.956,2,1.77e+16,1.16e+17,4.54e+17,3e+17,6e+17,31315.736,104.062,875,156,88,none
NOLSM32522912,8,19,2025-04-23,1,wet,991.52,31.76,0.31,126,720.9,3,1.013,17.083,14.903,19.999,203.0,89.92,503.692,4000.76,5011.934,5.051,92.194,30.055,3,36.324,G,509.559,107.246,1,2058.0,2201.0,1094.0,5353.0,70.762,51.02,1.091,1,1.07e+16,1.77e+17,1.1e+18,3e+17,6e+17,31307.602,102.594,899,154,114,none
NOLSM32522913,8,20,2025-04-23,2,dry,1231.42,31.71,0.33,59,709.62,1,0.938,15.191,15.247,20.017,200.281,90.01,500.062,4086.603,4911.761,4.828,94.799,30.082,1,35.404,G,509.573,106.38,1,2090.0,2118.0,1070.0,5278.0,71.378,50.892,1.155,1,8110000000000000.0,1.45e+17,5.52e+17,3.02e+17,6e+17,33410.693,101.353,915,153,86,none
NOLSM32522914,8,21,2025-04-23,2,wet,1115.12,30.88,0.29,80,705.62,1,0.746,15.741,15.017,19.823,205.54,89.924,501.478,3966.872,5142.7,5.02,91.808,29.939,3,35.241,I,462.78,107.267,3,2026.0,2288.0,1037.0,5351.0,71.334,50.191,1.16,3,6510000000000000.0,9.71e+16,6.28e+17,2.99e+17,6e+17,32024.575,104.268,921,155,72,none
NOLSM32522915,8,22,2025-04-23,2,dry,955.93,36.95,0.22,120,719.81,2,1.58,16.251,15.35,20.021,201.51,90.005,497.752,4072.901,5006.079,5.014,91.169,29.991,1,52.424,H,508.645,110.069,3,2007.0,2157.0,1068.0,5232.0,72.096,50.596,0.957,3,6800000000000000.0,5.4e+16,3.38e+17,3.01e+17,6e+17,31914.06,102.913,919,156,282,Loc
NOLSM32522916,8,23,2025-04-23,2,dry,1169.7,32.04,0.14,72,700.16,2,1.032,18.842,14.844,20.088,201.288,89.909,501.021,4014.896,5015.247,5.128,92.327,30.024,2,56.157,H,512.774,107.527,2,2073.0,2230.0,1484.0,5787.0,69.902,50.475,1.01,2,1.22e+16,5.67e+16,6.37e+17,3.01e+17,6e+17,32145.344,105.266,906,154,50,none
NOLSM32522917,8,24,2025-04-23,2,wet,1247.61,36.8,0.17,121,700.64,2,1.922,17.882,14.876,19.924,203.307,90.024,499.825,4069.241,5030.806,5.193,90.795,30.21,3,46.009,G,526.194,108.407,1,2071.0,2221.0,1064.0,5356.0,70.295,51.433,1.014,1,1.17e+16,1.76e+17,6.59e+17,3e+17,6e+17,31367.365,104.816,904,156,82,none
NOLSM32522918,8,25,2025-04-23,2,dry,1034.32,29.54,0.3,116,708.68,3,1.6,19.737,15.165,19.969,203.191,89.94,499.838,4014.39,4941.154,4.967,91.664,29.873,1,57.491,H,566.606,107.644,1,2072.0,2261.0,1004.0,5337.0,70.624,51.853,1.057,1,7500000000000000.0,4.31e+16,8.26e+17,3.01e+17,6e+17,31803.015,101.57,924,158,99,none
NOLSM32522919,8,26,2025-04-23,2,wet,1088.29,35.03,0.31,123,703.76,3,1.192,17.734,14.991,19.979,204.199,90.014,499.465,4132.05,5014.737,5.142,90.506,29.839,2,55.872,H,516.969,109.508,2,2076.0,2118.0,1162.0,5356.0,70.557,51.378,1.009,2,1.34e+16,8.61e+16,7.3e+17,3.01e+17,6e+17,32135.095,101.325,892,156,105,none
NOLSM32522920,8,27,2025-04-23,2,dry,1071.0,34.54,0.15,57,709.86,3,1.238,16.916,14.893,20.064,204.196,90.052,501.871,4102.963,5007.891,5.041,91.296,29.958,3,45.749,G,532.235,110.363,3,2087.0,2198.0,1202.0,5487.0,71.78,52.117,1.14,3,1.35e+16,8.91e+16,2.67e+17,3e+17,6e+17,31851.914,102.018,907,157,81,none
NOLSM32522921,28,1,2025-04-23,1,wet,1278.39,45.0,0.06,31,722.7,3,1.529,19.268,14.928,20.088,197.197,89.98,497.249,3945.389,4931.382,4.836,89.966,30.132,2,52.18,H,518.481,108.782,2,2089.0,2258.0,1164.0,5511.0,72.234,51.541,0.937,2,2330000000000000.0,362000000000000.0,1040000000000000.0,2.99e+17,6e+17,32771.884,103.638,902,156,99,none
NOLSM32522922,28,2,2025-04-23,1,wet,1278.66,45.18,0.17,31,722.87,3,0.934,13.275,14.963,19.925,197.658,90.142,497.826,3956.698,4945.945,4.905,89.949,29.939,3,54.048,H,501.218,108.984,3,2047.0,2212.0,1230.0,5489.0,72.222,51.928,1.039,3,1.57e+16,1.47e+17,8.61e+17,3.02e+17,6e+17,32767.733,104.453,901,157,51,none
NOLSM32522923,28,3,2025-04-23,2,wet,1278.82,45.01,0.18,32,719.25,1,1.125,15.753,15.03,20.02,197.568,90.028,497.589,3952.561,4940.692,5.064,89.687,30.116,1,55.097,H,506.081,108.04,3,2051.0,2214.0,1168.0,5433.0,72.088,51.262,1.021,3,1.03e+16,5550000000000000.0,4.07e+16,3.01e+17,6e+17,32767.938,103.104,901,155,90,none
NOLSM32522924,28,4,2025-04-23,2,wet,1281.84,45.14,0.2,32,724.9,1,1.223,20.125,15.085,19.943,197.615,89.845,497.594,3950.944,4938.954,5.09,89.727,29.912,2,53.56,H,520.937,108.672,2,2070.0,2044.0,1356.0,5470.0,72.309,51.334,0.949,2,5250000000000000.0,9550000000000000.0,1.92e+16,3e+17,6e+17,32757.964,103.272,902,155,132,none
NOLSM32522925,28,5,2025-04-23,2,wet,1275.99,45.41,0.48,30,718.71,1,1.383,10.341,15.215,19.983,197.402,89.736,497.342,3948.403,4935.677,5.064,89.864,30.11,3,58.019,H,518.887,108.755,1,2051.0,2094.0,1251.0,5396.0,71.781,51.646,0.937,1,2.15e+16,2410000000000000.0,188000000000000.0,2.99e+17,6e+17,32758.81,103.829,903,156,156,none
NOLSM32522926,28,6,2025-04-23,2,wet,1276.43,45.35,0.19,32,720.64,2,1.256,14.442,14.984,19.844,197.947,89.938,497.511,3953.819,4942.273,4.936,89.698,29.966,1,47.862,H,514.865,109.131,1,2039.0,2335.0,1055.0,5429.0,72.121,51.607,1.274,1,1.28e+16,1.36e+16,4.69e+17,2.99e+17,6e+17,32951.113,103.761,903,156,117,none
NOLSM32522927,28,7,2025-04-23,2,wet,1275.06,45.22,0.23,32,719.26,2,1.241,15.329,15.155,20.072,197.671,89.998,497.462,3952.818,4941.347,4.918,89.811,29.984,2,48.038,H,510.93,109.337,2,2061.0,2179.0,1266.0,5506.0,71.797,51.806,0.815,2,1.07e+16,79200000000000.0,256000000000000.0,3e+17,6e+17,32572.96,104.431,903,157,123,none
NOLSM32522928,28,8,2025-04-23,2,wet,1278.92,45.33,0.35,32,715.96,2,0.863,15.515,14.918,19.912,197.655,90.105,497.719,3953.647,4942.149,5.05,89.837,30.08,3,44.016,I,465.08,110.155,3,2078.0,2216.0,1231.0,5525.0,71.436,51.836,1.104,3,1.05e+16,1050000000000000.0,5.4e+17,3e+17,6e+17,32547.868,104.5,903,157,99,none
NOLSM32522929,28,9,2025-04-23,2,wet,1282.12,45.05,0.25,32,726.46,3,1.515,15.344,14.946,20.069,197.76,90.051,497.683,3954.433,4943.001,4.95,89.979,29.919,1,54.724,I,478.735,109.085,3,2052.0,2176.0,1177.0,5405.0,72.687,51.839,1.129,3,1.08e+16,1.08e+17,3.45e+17,3.01e+17,6e+17,32547.32,104.897,899,157,192,none
NOLSM32522930,28,10,2025-04-23,2,wet,1274.65,45.23,0.05,31,720.26,3,1.337,15.772,14.97,19.911,197.759,89.86,497.746,3954.412,4942.995,4.644,89.743,29.86,2,45.562,I,472.367,108.817,2,2065.0,2205.0,1285.0,5555.0,72.0,51.793,1.047,2,1.05e+16,7.19e+16,5.55e+16,2.98e+17,6e+17,32234.817,104.29,898,156,72,none
NOLSM32522931,28,11,2025-04-23,2,wet,1273.89,45.18,0.42,32,717.73,3,1.299,15.873,15.166,19.991,197.483,89.895,497.337,3949.205,4936.759,4.875,89.954,29.962,3,41.762,I,474.693,108.71,1,2063.0,2315.0,1183.0,5561.0,71.778,51.609,1.063,1,9450000000000000.0,6.98e+16,415000000000000.0,3e+17,6e+17,32330.726,103.622,898,156,57,none
NOLSM32522932,28,12,2025-04-23,3,wet,1283.9,45.42,0.23,32,724.53,1,1.14,16.207,14.833,19.951,197.753,89.989,497.753,3953.256,4941.669,4.986,90.076,29.967,1,48.676,I,473.692,108.811,1,2075.0,2132.0,1281.0,5488.0,72.532,51.427,0.909,1,8750000000000000.0,8.62e+16,3.45e+17,3.01e+17,6e+17,32453.86,103.797,898,156,129,none
NOLSM32522933,28,13,2025-04-23,3,wet,1283.43,45.28,0.22,33,727.87,1,1.309,12.523,14.903,19.997,198.204,90.005,497.904,3960.448,4950.601,4.859,90.188,29.698,2,46.83,I,478.752,108.354,2,2075.0,2176.0,1251.0,5502.0,72.709,51.53,0.973,2,1.73e+16,1.4e+17,1e+18,3.01e+17,6e+17,32459.844,103.566,898,155,117,none
NOLSM32522934,28,14,2025-04-23,3,wet,1274.9,45.39,0.23,33,722.77,1,1.307,12.575,15.126,19.922,197.886,89.994,497.928,3959.04,4948.774,4.828,89.965,29.791,3,38.468,I,466.163,108.352,3,2068.0,2233.0,1166.0,5467.0,72.233,51.636,0.968,3,1.67e+16,1.31e+17,2410000000000000.0,2.99e+17,6e+17,32451.872,103.588,893,155,81,none
NOLSM32522935,28,15,2025-04-23,3,wet,1278.56,45.41,0.31,33,727.56,2,1.251,12.135,15.033,20.233,197.945,89.887,498.004,3959.798,4949.604,5.073,89.669,29.809,1,46.694,I,475.093,108.293,3,2044.0,2278.0,1106.0,5428.0,72.84,51.379,1.003,3,1.78e+16,1.23e+16,1.5e+17,2.98e+17,6e+17,32446.302,103.454,884,155,144,none
NOLSM32522936,28,16,2025-04-23,3,wet,1277.43,45.36,0.28,33,726.83,2,1.168,11.458,14.966,19.792,197.01,90.061,497.007,3939.792,4924.641,4.765,89.747,30.001,2,39.811,I,467.023,108.247,2,2038.0,2135.0,1226.0,5399.0,72.705,51.258,0.961,2,1.89e+16,4.4e+16,1.1e+18,2.99e+17,6e+17,32461.998,103.253,885,155,138,none
NOLSM32522937,28,17,2025-04-23,3,wet,1269.1,45.45,0.26,32,713.58,2,1.537,12.454,15.094,20.007,197.021,89.959,496.973,3942.766,4928.524,4.976,89.441,30.04,3,38.32,I,470.262,107.797,1,2054.0,2315.0,1024.0,5393.0,71.367,51.037,1.014,1,1.73e+16,1.3e+16,4880000000000000.0,2.98e+17,6e+17,32461.015,102.577,885,154,171,none
NOLSM32522938,28,18,2025-04-23,3,wet,1274.69,45.49,0.11,31,726.62,3,1.767,19.419,14.935,20.124,196.448,89.98,496.306,3925.196,4906.633,4.79,89.013,30.051,1,43.689,I,474.953,108.013,1,2063.0,2203.0,1296.0,5562.0,72.651,51.178,1.031,1,1.45e+16,1.31e+16,8.7e+17,3e+17,6e+17,32451.272,103.018,881,155,129,none
NOLSM32522939,28,19,2025-04-23,3,wet,1282.88,45.39,0.16,31,719.2,3,1.527,11.004,15.002,19.941,195.977,89.935,495.981,3920.362,4900.362,4.914,89.045,30.125,2,35.85,I,464.507,107.994,2,2074.0,2181.0,1206.0,5461.0,71.954,51.29,1.045,2,1.99e+16,1.06e+17,3340000000000000.0,2.99e+17,6e+17,32360.321,103.093,881,155,87,none
NOLSM32522940,28,20,2025-04-23,3,wet,1275.5,45.63,0.31,33,722.57,3,1.85,18.67,15.013,19.977,196.38,90.213,496.45,3926.123,4907.785,4.906,89.112,30.0,3,40.901,I,479.049,107.795,3,2045.0,2301.0,1130.0,5476.0,72.209,51.089,0.955,3,3240000000000000.0,2410000000000000.0,60400000000000.0,3.02e+17,6e+17,32551.259,102.894,881,154,132,none
NOLSM32522941,28,21,2025-04-23,1,wet,1282.89,45.47,0.2,33,728.65,1,1.52,18.206,14.929,19.997,196.491,90.065,496.458,3929.206,4911.745,4.97,89.338,29.896,1,45.73,I,478.742,107.93,3,2062.0,2309.0,1058.0,5429.0,72.809,51.096,1.175,3,4700000000000000.0,1.32e+16,1810000000000000.0,2.98e+17,6e+17,32446.242,103.071,881,154,114,none
NOLSM32522942,28,22,2025-04-23,1,wet,1270.19,45.35,0.3,32,728.83,1,1.755,19.065,15.053,20.059,196.17,90.112,495.954,3919.849,4899.826,4.769,88.441,29.933,2,24.145,I,464.221,106.135,2,2041.0,2188.0,1212.0,5441.0,72.931,51.001,0.881,2,2560000000000000.0,9230000000000.0,576000000000000.0,3e+17,6e+17,32441.462,102.619,878,154,114,none
NOLSM32522943,28,23,2025-04-23,1,wet,1279.1,45.38,0.12,29,713.91,1,2.208,17.179,15.076,20.03,194.207,89.992,494.294,3887.893,4859.777,4.845,88.647,29.973,3,36.679,I,478.18,106.979,1,2068.0,2263.0,1102.0,5433.0,71.418,50.426,1.125,1,5880000000000000.0,5.8e+16,22564131372.0,3.01e+17,6e+17,32449.691,101.178,882,152,117,none
NOLSM32522944,28,24,2025-04-23,1,wet,1283.49,45.52,0.1,29,720.94,2,2.018,17.479,15.125,20.206,195.587,90.001,495.496,3908.955,4886.119,4.927,88.591,30.092,1,30.459,I,466.614,106.881,1,2072.0,2274.0,1134.0,5480.0,72.146,50.847,0.9,1,5920000000000000.0,159000000000000.0,236000000000.0,3e+17,6e+17,32456.075,102.121,883,153,84,none
NOLSM32522945,28,25,2025-04-23,1,wet,1280.82,45.89,0.02,30,729.25,2,1.885,13.87,15.072,20.119,194.952,90.187,494.899,3898.909,4873.696,5.051,89.002,30.098,2,40.482,I,471.663,108.146,2,2077.0,2176.0,1258.0,5511.0,73.003,51.263,1.032,2,1.34e+16,4620000000000.0,724000000000.0,3.01e+17,6e+17,32463.51,103.369,881,155,141,none
NOLSM32522946,28,26,2025-04-23,1,wet,1279.95,45.86,0.18,33,721.53,2,1.898,19.519,15.29,20.049,195.567,89.955,495.67,3911.934,4889.871,4.981,88.692,29.868,3,37.7,I,465.294,108.382,3,2053.0,2197.0,1192.0,5442.0,72.11,50.951,1.07,3,1.26e+16,117000000000000.0,984000000000.0,2.99e+17,6e+17,32454.976,102.803,882,154,93,none
NOLSM32522947,28,27,2025-04-23,1,wet,1281.1,45.79,0.17,32,721.25,3,2.044,13.355,14.862,19.942,194.822,90.103,494.629,3893.718,4867.385,4.978,88.587,29.886,2,24.524,I,464.843,106.244,2,2063.0,2249.0,1099.0,5411.0,72.159,50.651,0.979,2,1.46e+16,71000000000000.0,7.88e+17,2.99e+17,6e+17,32449.719,102.336,878,153,171,none
NOLSM32522948,9,28,2025-04-24,3,wet,1026.11,32.52,0.17,74,712.62,3,1.955,17.768,15.055,20.085,202.913,89.928,494.898,4045.081,5139.174,5.087,91.602,30.025,1,36.688,H,516.542,108.47,1,2088.0,2001.0,1169.0,5258.0,71.367,51.367,1.095,1,1.35e+16,4.33e+16,6.72e+17,2.99e+17,6e+17,31527.646,97.75,914,151,110,none
NOLSM32522949,9,29,2025-04-24,3,wet,1075.93,38.1,0.23,65,702.99,3,1.002,16.557,15.15,19.892,202.904,89.979,499.399,4010.186,5069.389,5.099,91.837,30.03,1,38.922,H,515.044,108.057,2,2063.0,2016.0,1381.0,5460.0,72.447,51.829,1.259,2,1.44e+16,4.99e+16,5.27e+17,3.01e+17,6e+17,32215.45,103.538,910,152,115,none
NOLSM32522950,9,30,2025-04-24,3,dry,1084.27,33.35,0.13,142,704.81,3,0.732,12.463,15.055,19.81,202.662,90.117,501.279,4096.569,4984.029,4.995,93.727,29.953,1,37.644,I,531.174,107.938,3,2014.0,2310.0,993.0,5317.0,71.796,51.014,1.265,3,1.95e+16,3.4e+16,1.09e+18,2.99e+17,6e+17,32325.671,102.565,907,157,137,none
NOLSM32522951,9,31,2025-04-24,3,dry,952.63,37.72,0.16,80,714.22,3,1.018,14.129,14.905,19.971,200.47,89.964,493.293,4055.765,5034.128,5.14,88.9,30.093,1,32.579,G,505.808,106.261,1,2040.0,2135.0,1061.0,5236.0,71.167,51.686,1.038,1,1.17e+16,7800000000000000.0,4.86e+17,3e+17,6e+17,31723.482,103.409,900,155,163,none
NOLSM32522952,9,32,2025-04-24,3,dry,1208.42,35.41,0.31,32,700.42,3,0.799,17.818,14.758,19.98,203.024,90.106,496.709,3977.736,5011.895,5.1,92.624,30.066,1,44.178,G,522.708,108.105,2,2034.0,2085.0,1089.0,5208.0,72.694,51.359,1.144,2,9580000000000000.0,1.35e+17,5.71e+17,2.99e+17,6e+17,32407.738,102.516,900,150,167,none
NOLSM32522953,9,33,2025-04-24,3,dry,1348.62,31.82,0.22,32,715.08,3,1.277,14.299,15.047,19.807,200.743,90.33,498.516,4017.32,5030.32,5.05,93.512,29.908,1,53.622,G,515.433,109.881,3,2065.0,2005.0,1165.0,5235.0,70.28,51.797,1.077,3,1.87e+16,6.26e+16,8.68e+17,3.01e+17,6e+17,32497.998,102.633,919,156,183,none
NOLSM32522954,9,34,2025-04-24,3,dry,1134.64,46.67,0.16,32,710.88,3,0.955,13.564,14.907,19.769,203.455,89.984,499.6,3950.686,5046.075,5.087,90.599,30.036,1,27.009,G,473.237,109.846,1,2076.0,2191.0,1096.0,5363.0,71.418,51.305,1.038,1,1.44e+16,9.13e+16,6.47e+17,3e+17,6e+17,32148.168,102.75,892,154,75,none
NOLSM32522955,9,35,2025-04-24,3,wet,1203.36,31.57,0.16,32,712.68,3,1.175,16.757,15.064,20.009,200.617,89.868,498.565,4053.182,5009.274,4.987,93.818,29.988,1,39.217,G,521.56,106.119,2,2080.0,2124.0,1270.0,5474.0,72.011,51.503,1.073,2,1.77e+16,9.62e+16,8.53e+17,2.98e+17,6e+17,31400.67,101.65,871,155,75,none
NOLSM32522956,9,36,2025-04-24,3,wet,1113.48,37.96,0.16,31,709.3,3,1.167,16.621,14.905,20.024,204.057,90.08,497.496,4141.208,4984.812,5.038,91.668,30.113,1,40.049,H,551.395,108.14,3,2071.0,1933.0,1292.0,5296.0,71.46,51.04,0.875,3,1.23e+16,8.67e+16,2.55e+17,3e+17,6e+17,31092.915,102.779,898,153,106,none
NOLSM32522957,9,37,2025-04-24,3,wet,991.51,25.25,0.21,32,692.82,3,1.678,12.258,14.822,19.908,201.801,90.083,502.406,4055.34,5126.3,4.974,93.747,29.974,2,42.109,I,567.6,108.609,1,2061.0,2206.0,1139.0,5406.0,69.729,52.104,0.824,1,8760000000000000.0,1.58e+17,9.49e+17,2.99e+17,6e+17,31269.047,103.474,909,159,96,none
NOLSM32522958,9,38,2025-04-24,3,dry,1003.25,30.28,0.26,31,700.12,3,1.644,12.064,15.1,19.871,205.346,89.994,505.333,3864.655,5051.537,5.222,93.464,30.219,2,42.616,H,539.249,106.204,2,2033.0,2232.0,1289.0,5554.0,69.201,53.1,1.064,2,9570000000000000.0,1.41e+17,5.76e+17,3.01e+17,6e+17,32130.948,103.26,921,152,94,none
NOLSM32522959,9,39,2025-04-24,3,wet,979.8,41.07,0.28,34,708.58,3,1.291,12.868,14.908,19.776,196.891,89.911,492.278,3961.853,4935.98,4.934,91.968,30.069,2,52.822,I,527.905,108.235,3,2072.0,2195.0,913.0,5180.0,71.251,50.825,1.013,3,1.2e+16,1.56e+17,1.4e+18,3.02e+17,6e+17,32270.24,103.16,891,152,192,none
NOLSM32522960,9,40,2025-04-24,3,wet,1087.42,32.0,0.18,33,702.1,3,1.172,14.601,14.949,20.123,203.614,89.929,493.367,4044.385,5047.541,5.117,92.823,30.094,2,43.142,G,543.537,110.274,1,2073.0,2070.0,1239.0,5382.0,72.357,52.0,1.139,1,1.48e+16,5.99e+16,5.52e+17,3e+17,6e+17,31181.326,102.436,915,157,132,none
NOLSM32522961,9,41,2025-04-24,3,dry,1132.54,29.71,0.04,32,717.53,3,1.55,16.03,14.973,19.896,201.611,89.982,507.983,4037.672,4962.852,5.067,90.293,29.975,2,41.008,I,526.779,107.993,2,2030.0,2126.0,1258.0,5414.0,71.576,50.696,0.917,2,6660000000000000.0,5.41e+16,5e+17,2.99e+17,6e+17,31249.729,102.005,893,155,127,none
NOLSM32522962,9,42,2025-04-24,3,wet,1167.57,32.92,0.33,32,709.59,3,1.189,14.584,15.094,20.065,200.061,89.898,501.729,4031.254,4979.049,4.85,91.288,29.992,2,8.052,G,519.029,104.804,3,2049.0,2110.0,1099.0,5258.0,71.869,50.839,1.054,3,9260000000000000.0,1.08e+17,1.09e+18,3.01e+17,6e+17,30899.983,104.516,907,155,90,none
NOLSM32522963,9,43,2025-04-24,3,wet,1131.54,32.86,0.19,32,692.45,3,1.532,17.407,15.094,20.199,195.193,90.074,502.395,4078.212,4973.531,4.696,93.265,30.045,2,37.452,I,506.435,108.641,1,2038.0,2157.0,1297.0,5492.0,70.895,51.3,1.021,1,1.14e+16,1.13e+17,4.62e+17,3e+17,6e+17,31964.984,104.709,885,156,114,none
NOLSM32522964,9,44,2025-04-24,3,dry,1141.89,29.87,0.05,32,710.81,3,1.252,16.074,14.95,19.984,200.903,89.917,506.96,3939.247,4936.637,5.116,88.42,30.013,2,29.612,I,522.296,110.055,2,2031.0,2320.0,899.0,5250.0,70.783,51.298,1.027,2,8440000000000000.0,9.18e+16,8.33e+17,3e+17,6e+17,32318.723,103.053,905,156,130,none
NOLSM32522965,9,45,2025-04-24,3,dry,983.82,27.4,0.3,31,721.84,3,1.4,18.945,15.198,20.125,200.549,90.083,501.192,4021.127,5077.15,5.05,93.002,30.002,2,23.929,I,559.265,105.806,3,2071.0,2030.0,1161.0,5262.0,70.58,51.822,1.16,3,9640000000000000.0,7.41e+16,2.4e+17,3e+17,6e+17,31891.35,101.898,883,155,115,none
NOLSM32522966,9,46,2025-04-24,3,wet,915.13,35.16,0.16,32,708.61,3,1.67,19.012,14.858,20.094,198.541,90.038,503.362,3998.96,4983.67,5.02,93.542,30.081,3,45.145,G,536.784,107.877,1,2065.0,2254.0,1189.0,5508.0,71.704,51.633,1.001,1,9120000000000000.0,4.07e+16,2.54e+17,3.01e+17,6e+17,31408.978,102.541,895,155,57,none
NOLSM32522967,9,47,2025-04-24,3,dry,1037.11,37.52,0.01,30,717.02,3,1.824,13.867,14.788,19.909,200.072,90.007,501.211,3942.186,5071.721,5.273,91.821,30.035,3,47.367,I,505.425,106.899,2,2058.0,2177.0,1096.0,5331.0,72.221,51.388,1.156,2,6980000000000000.0,5.54e+16,8.43e+17,3.01e+17,6e+17,32608.139,103.16,900,152,78,none
